HAULJOIN,CRUISE,VESSEL,HAUL,GIS_STATION,LATITUDE,LONGITUDE,SPECIES_CODE,SEX,WIDTH,CHELA_HEIGHT,SHELL_CONDITION,SAMPLING_FACTOR
9947,198901,37,101,K-18,58.33792,-168.47967,68580,1,63,11,2,1
9933,198901,37,87,J-02,57.99775,-167.15508,68580,1,68,11,2,11.4167
10032,198901,37,186,R-28,60.66917,-175.45783,68580,1,60,11,2,3.5426
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,68,11,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,68,11,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,67,11,2,7.1571
11720,198901,78,78,K-03,58.35325,-166.55667,68580,1,69,11,2,1
11720,198901,78,78,K-03,58.35325,-166.55667,68580,1,71,11,2,1
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,66,11,2,13.8776
10021,198901,37,175,T-26,61.34359,-174.21875,68580,1,65,11,2,6.1429
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,64,11,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,69,11,2,7.1571
11720,198901,78,78,K-03,58.35325,-166.55667,68580,1,69,11,2,1
11720,198901,78,78,K-03,58.35325,-166.55667,68580,1,69,11,2,1
10034,198901,37,188,Q-29,60.3385,-176.01742,68580,1,55,11,2,4.7605
11717,198901,78,75,H-03,57.40434,-166.49009,68580,1,58,11,2,1
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,73,11,2,7.1571
11820,198901,78,178,S-27,61.06883,-174.9355,68580,1,63,11,2,4.8148
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,69,11,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,70,11,2,7.1571
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,67,11,2,13.8776
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,66,11,2,13.8776
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,72,11,2,13.8776
11720,198901,78,78,K-03,58.35325,-166.55667,68580,1,62,11,2,1
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,71,11,2,7.1571
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,67,11,2,13.8776
10028,198901,37,182,S-31,60.99925,-177.6335,68580,1,57,11,2,1
11803,198901,78,161,PO2625,59.84058,-173.52342,68580,1,69,11,2,2.2324
11821,198901,78,179,T-27,61.36075,-175.01167,68580,1,60,11,2,9.1111
11829,198901,78,187,T-30,61.3305,-176.96275,68580,1,65,11,2,4
11830,198901,78,188,T-29,61.3285,-176.28984,68580,1,65,11,2,15.5256
11803,198901,78,161,PO2625,59.84058,-173.52342,68580,1,74,11,2,2.2324
11803,198901,78,161,PO2625,59.84058,-173.52342,68580,1,72,11,2,2.2324
11825,198901,78,183,V-27,61.99884,-175.18717,68580,1,72,11,2,30.6167
11825,198901,78,183,V-27,61.99884,-175.18717,68580,1,69,11,2,30.6167
11825,198901,78,183,V-27,61.99884,-175.18717,68580,1,63,11,2,30.6167
11841,198901,78,199,P-28,60.01542,-175.21183,68580,1,54,11,2,2
11822,198901,78,180,U-27,61.67067,-174.98258,68580,1,66,11,2,13.2
11821,198901,78,179,T-27,61.36075,-175.01167,68580,1,71,11,2,9.1111
11826,198901,78,184,V-28,62.00275,-176.05717,68580,1,64,11,2,2
11826,198901,78,184,V-28,62.00275,-176.05717,68580,1,63,11,2,12.9467
11826,198901,78,184,V-28,62.00275,-176.05717,68580,1,65,11,2,12.9467
11826,198901,78,184,V-28,62.00275,-176.05717,68580,1,65,11,2,12.9467
11824,198901,78,182,V-25,61.9925,-173.96234,68580,1,61,11,2,19.1045
11829,198901,78,187,T-30,61.3305,-176.96275,68580,1,65,11,2,4
10019,198901,37,173,N-26,59.33525,-173.79534,68580,1,68,11,2,1
10020,198901,37,174,T-25,61.33917,-173.56342,68580,1,55,11,2,4.75
10031,198901,37,185,S-28,61.00242,-175.57242,68580,1,67,11,2,2.6348
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,66,11,2,13.8776
9958,198901,37,112,D-18,56.00217,-168.22009,68580,1,62,12,2,1
9948,198901,37,102,J-18,58.00625,-168.43609,68580,1,72,12,2,2.4146
10030,198901,37,184,S-29,61.00175,-176.27967,68580,1,66,12,2,2.6632
10028,198901,37,182,S-31,60.99925,-177.6335,68580,1,59,12,2,1
10035,198901,37,189,Q-30,60.32892,-176.72775,68580,1,58,12,2,9.585
10020,198901,37,174,T-25,61.33917,-173.56342,68580,1,58,12,2,4.75
10032,198901,37,186,R-28,60.66917,-175.45783,68580,1,63,12,2,3.5426
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,73,12,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,78,12,2,7.1571
10023,198901,37,177,U-25,61.66825,-173.69592,68580,1,56,12,2,6.2857
10030,198901,37,184,S-29,61.00175,-176.27967,68580,1,69,12,2,2.6632
10030,198901,37,184,S-29,61.00175,-176.27967,68580,1,70,12,2,2.6632
10031,198901,37,185,S-28,61.00242,-175.57242,68580,1,60,12,2,2.6348
10031,198901,37,185,S-28,61.00242,-175.57242,68580,1,66,12,2,2.6348
10033,198901,37,187,Q-28,60.33117,-175.40508,68580,1,71,12,2,3.435
10024,198901,37,178,U-28,61.66592,-175.76475,68580,1,63,12,2,2.5267
10028,198901,37,182,S-31,60.99925,-177.6335,68580,1,60,12,2,1
10032,198901,37,186,R-28,60.66917,-175.45783,68580,1,66,12,2,3.5426
11716,198901,78,74,G-03,57.00884,-166.46575,68580,1,61,12,2,1
10040,198901,37,194,O-28,59.66758,-175.11258,68580,1,66,12,2,5.5639
10032,198901,37,186,R-28,60.66917,-175.45783,68580,1,64,12,2,3.5426
10024,198901,37,178,U-28,61.66592,-175.76475,68580,1,60,12,2,2.5267
10024,198901,37,178,U-28,61.66592,-175.76475,68580,1,71,12,2,2.5267
10021,198901,37,175,T-26,61.34359,-174.21875,68580,1,68,12,2,6.1429
11745,198901,78,103,L-19,58.67017,-169.16467,68580,1,83,12,2,1
10015,198901,37,169,J-26,57.99792,-173.48508,68580,1,58,12,2,1
9932,198901,37,86,I-02,57.66334,-167.1565,68580,1,76,12,2,2
9977,198901,37,131,R-22,60.66733,-171.44425,68580,1,45,12,2,9.75
10021,198901,37,175,T-26,61.34359,-174.21875,68580,1,68,12,2,6.1429
9947,198901,37,101,K-18,58.33792,-168.47967,68580,1,78,12,2,1
9933,198901,37,87,J-02,57.99775,-167.15508,68580,1,72,12,2,11.4167
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,80,12,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,79,12,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,74,12,2,7.1571
11716,198901,78,74,G-03,57.00884,-166.46575,68580,1,61,12,2,1
11732,198901,78,90,I-01,57.696,-167.74967,68580,1,74,12,2,2.4036
11716,198901,78,74,G-03,57.00884,-166.46575,68580,1,58,12,2,1
11716,198901,78,74,G-03,57.00884,-166.46575,68580,1,58,12,2,1
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,70,12,2,7.1571
11819,198901,78,177,Q-27,60.31867,-174.7075,68580,1,75,12,2,10.8127
10032,198901,37,186,R-28,60.66917,-175.45783,68580,1,68,12,2,3.5426
10032,198901,37,186,R-28,60.66917,-175.45783,68580,1,62,12,2,3.5426
11717,198901,78,75,H-03,57.40434,-166.49009,68580,1,92,12,2,1
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,72,12,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,68,12,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,72,12,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,72,12,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,72,12,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,74,12,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,77,12,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,69,12,2,7.1571
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,67,12,2,13.8776
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,71,12,2,13.8776
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,71,12,2,13.8776
11720,198901,78,78,K-03,58.35325,-166.55667,68580,1,71,12,2,1
11720,198901,78,78,K-03,58.35325,-166.55667,68580,1,72,12,2,1
11720,198901,78,78,K-03,58.35325,-166.55667,68580,1,68,12,2,1
11720,198901,78,78,K-03,58.35325,-166.55667,68580,1,74,12,2,1
11720,198901,78,78,K-03,58.35325,-166.55667,68580,1,74,12,2,1
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,73,12,2,7.1571
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,70,12,2,13.8776
11820,198901,78,178,S-27,61.06883,-174.9355,68580,1,67,12,2,4.8148
10034,198901,37,188,Q-29,60.3385,-176.01742,68580,1,72,12,2,4.7605
10032,198901,37,186,R-28,60.66917,-175.45783,68580,1,63,12,2,3.5426
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,75,12,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,73,12,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,73,12,2,7.1571
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,69,12,2,13.8776
11820,198901,78,178,S-27,61.06883,-174.9355,68580,1,56,12,2,4.8148
11716,198901,78,74,G-03,57.00884,-166.46575,68580,1,62,12,2,1
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,67,12,2,13.8776
11830,198901,78,188,T-29,61.3285,-176.28984,68580,1,70,12,2,15.5256
11830,198901,78,188,T-29,61.3285,-176.28984,68580,1,72,12,2,15.5256
11822,198901,78,180,U-27,61.67067,-174.98258,68580,1,68,12,2,1
11829,198901,78,187,T-30,61.3305,-176.96275,68580,1,65,12,2,4
11822,198901,78,180,U-27,61.67067,-174.98258,68580,1,67,12,2,1
11803,198901,78,161,PO2625,59.84058,-173.52342,68580,1,65,12,2,2.2324
11817,198901,78,175,O-27,59.67967,-174.45309,68580,1,59,12,2,1
11822,198901,78,180,U-27,61.67067,-174.98258,68580,1,67,12,2,1
11803,198901,78,161,PO2625,59.84058,-173.52342,68580,1,66,12,2,2.2324
11803,198901,78,161,PO2625,59.84058,-173.52342,68580,1,68,12,2,2.2324
11825,198901,78,183,V-27,61.99884,-175.18717,68580,1,60,12,2,30.6167
11825,198901,78,183,V-27,61.99884,-175.18717,68580,1,70,12,2,30.6167
11821,198901,78,179,T-27,61.36075,-175.01167,68580,1,67,12,2,9.1111
11821,198901,78,179,T-27,61.36075,-175.01167,68580,1,73,12,2,9.1111
11803,198901,78,161,PO2625,59.84058,-173.52342,68580,1,58,12,2,2.2324
11789,198901,78,147,G-23,56.999,-171.38375,68580,1,58,12,2,2.0551
11822,198901,78,180,U-27,61.67067,-174.98258,68580,1,67,12,2,1
11822,198901,78,180,U-27,61.67067,-174.98258,68580,1,72,12,2,1
11821,198901,78,179,T-27,61.36075,-175.01167,68580,1,57,12,2,9.1111
11824,198901,78,182,V-25,61.9925,-173.96234,68580,1,59,12,2,19.1045
11826,198901,78,184,V-28,62.00275,-176.05717,68580,1,71,12,2,12.9467
11826,198901,78,184,V-28,62.00275,-176.05717,68580,1,66,12,2,12.9467
11826,198901,78,184,V-28,62.00275,-176.05717,68580,1,58,12,2,12.9467
11826,198901,78,184,V-28,62.00275,-176.05717,68580,1,68,12,2,12.9467
11824,198901,78,182,V-25,61.9925,-173.96234,68580,1,54,12,2,19.1045
11829,198901,78,187,T-30,61.3305,-176.96275,68580,1,68,12,2,4
11824,198901,78,182,V-25,61.9925,-173.96234,68580,1,67,12,2,1
11832,198901,78,190,R-29,60.66384,-176.26175,68580,1,78,12,2,7
11838,198901,78,196,P-31,60.003,-177.18425,68580,1,64,12,2,1
11818,198901,78,176,P-27,60.01934,-174.60342,68580,1,73,12,2,11.8228
10028,198901,37,182,S-31,60.99925,-177.6335,68580,1,75,12,2,1
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,70,12,2,7.1571
9898,198901,37,52,I-06,57.67284,-164.61284,68580,1,90,13,2,1
9948,198901,37,102,J-18,58.00625,-168.43609,68580,1,74,13,2,2.4146
9948,198901,37,102,J-18,58.00625,-168.43609,68580,1,73,13,2,2.4146
9948,198901,37,102,J-18,58.00625,-168.43609,68580,1,77,13,2,2.4146
10033,198901,37,187,Q-28,60.33117,-175.40508,68580,1,78,13,2,3.435
10032,198901,37,186,R-28,60.66917,-175.45783,68580,1,75,13,2,3.5426
10028,198901,37,182,S-31,60.99925,-177.6335,68580,1,62,13,2,1
10031,198901,37,185,S-28,61.00242,-175.57242,68580,1,69,13,2,2.6348
10031,198901,37,185,S-28,61.00242,-175.57242,68580,1,50,13,2,2.6348
10031,198901,37,185,S-28,61.00242,-175.57242,68580,1,59,13,2,2.6348
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,76,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,73,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,78,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,73,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,78,13,2,7.1571
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,72,13,2,13.8776
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,76,13,2,13.8776
10020,198901,37,174,T-25,61.33917,-173.56342,68580,1,55,13,2,4.75
9954,198901,37,108,G-18,57.01034,-168.34167,68580,1,66,13,2,1
10030,198901,37,184,S-29,61.00175,-176.27967,68580,1,72,13,2,2.6632
10030,198901,37,184,S-29,61.00175,-176.27967,68580,1,70,13,2,2.6632
10030,198901,37,184,S-29,61.00175,-176.27967,68580,1,74,13,2,2.6632
10030,198901,37,184,S-29,61.00175,-176.27967,68580,1,75,13,2,2.6632
10033,198901,37,187,Q-28,60.33117,-175.40508,68580,1,81,13,2,3.435
10033,198901,37,187,Q-28,60.33117,-175.40508,68580,1,76,13,2,3.435
10033,198901,37,187,Q-28,60.33117,-175.40508,68580,1,78,13,2,3.435
10033,198901,37,187,Q-28,60.33117,-175.40508,68580,1,77,13,2,3.435
10015,198901,37,169,J-26,57.99792,-173.48508,68580,1,64,13,2,1
10024,198901,37,178,U-28,61.66592,-175.76475,68580,1,74,13,2,2.5267
11716,198901,78,74,G-03,57.00884,-166.46575,68580,1,76,13,2,1
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,75,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,74,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,75,13,2,7.1571
10021,198901,37,175,T-26,61.34359,-174.21875,68580,1,60,13,2,6.1429
10021,198901,37,175,T-26,61.34359,-174.21875,68580,1,69,13,2,6.1429
10021,198901,37,175,T-26,61.34359,-174.21875,68580,1,71,13,2,6.1429
10024,198901,37,178,U-28,61.66592,-175.76475,68580,1,66,13,2,2.5267
9932,198901,37,86,I-02,57.66334,-167.1565,68580,1,78,13,2,2
9981,198901,37,135,N-22,59.33067,-171.17717,68580,1,81,13,2,10.4246
9948,198901,37,102,J-18,58.00625,-168.43609,68580,1,80,13,2,2.4146
9981,198901,37,135,N-22,59.33067,-171.17717,68580,1,75,13,2,10.4246
9949,198901,37,103,JI1918,57.82383,-168.71967,68580,1,79,13,2,2.4497
9949,198901,37,103,JI1918,57.82383,-168.71967,68580,1,77,13,2,2.4497
10024,198901,37,178,U-28,61.66592,-175.76475,68580,1,77,13,2,2.5267
9931,198901,37,85,H-02,57.33034,-167.14475,68580,1,63,13,2,1
9947,198901,37,101,K-18,58.33792,-168.47967,68580,1,82,13,2,1
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,75,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,72,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,73,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,74,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,75,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,75,13,2,7.1571
10031,198901,37,185,S-28,61.00242,-175.57242,68580,1,73,13,2,2.6348
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,80,13,2,13.8776
11817,198901,78,175,O-27,59.67967,-174.45309,68580,1,54,13,2,1
10031,198901,37,185,S-28,61.00242,-175.57242,68580,1,73,13,2,2.6348
11720,198901,78,78,K-03,58.35325,-166.55667,68580,1,80,13,2,1
11732,198901,78,90,I-01,57.696,-167.74967,68580,1,76,13,2,2.4036
11823,198901,78,181,V-26,61.92675,-174.596,68580,1,71,13,2,1
11825,198901,78,183,V-27,61.99884,-175.18717,68580,1,73,13,2,1
11825,198901,78,183,V-27,61.99884,-175.18717,68580,1,78,13,2,1
11825,198901,78,183,V-27,61.99884,-175.18717,68580,1,79,13,2,1
11732,198901,78,90,I-01,57.696,-167.74967,68580,1,77,13,2,2.4036
11732,198901,78,90,I-01,57.696,-167.74967,68580,1,69,13,2,2.4036
11818,198901,78,176,P-27,60.01934,-174.60342,68580,1,69,13,2,11.8228
11819,198901,78,177,Q-27,60.31867,-174.7075,68580,1,73,13,2,10.8127
10030,198901,37,184,S-29,61.00175,-176.27967,68580,1,70,13,2,2.6632
10032,198901,37,186,R-28,60.66917,-175.45783,68580,1,67,13,2,3.5426
10032,198901,37,186,R-28,60.66917,-175.45783,68580,1,63,13,2,3.5426
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,72,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,77,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,73,13,2,7.1571
10031,198901,37,185,S-28,61.00242,-175.57242,68580,1,70,13,2,2.6348
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,67,13,2,13.8776
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,79,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,77,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,73,13,2,7.1571
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,76,13,2,13.8776
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,72,13,2,13.8776
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,75,13,2,13.8776
11720,198901,78,78,K-03,58.35325,-166.55667,68580,1,79,13,2,1
11720,198901,78,78,K-03,58.35325,-166.55667,68580,1,66,13,2,1
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,77,13,2,7.1571
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,68,13,2,13.8776
11819,198901,78,177,Q-27,60.31867,-174.7075,68580,1,70,13,2,10.8127
10018,198901,37,172,M-26,58.99842,-173.71425,68580,1,62,13,2,1
11841,198901,78,199,P-28,60.01542,-175.21183,68580,1,63,13,2,2
10034,198901,37,188,Q-29,60.3385,-176.01742,68580,1,64,13,2,4.7605
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,72,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,75,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,75,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,87,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,78,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,77,13,2,7.1571
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,70,13,2,13.8776
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,74,13,2,13.8776
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,77,13,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,73,13,2,7.1571
11719,198901,78,77,J-03,58.01917,-166.51992,68580,1,77,13,2,13.8776
10032,198901,37,186,R-28,60.66917,-175.45783,68580,1,66,13,2,3.5426
11745,198901,78,103,L-19,58.67017,-169.16467,68580,1,74,13,2,1
11714,198901,78,72,E-03,56.34892,-166.40517,68580,1,66,13,2,1
11841,198901,78,199,P-28,60.01542,-175.21183,68580,1,64,13,2,2
11818,198901,78,176,P-27,60.01934,-174.60342,68580,1,72,13,2,11.8228
11803,198901,78,161,PO2625,59.84058,-173.52342,68580,1,79,13,2,2.2324
11803,198901,78,161,PO2625,59.84058,-173.52342,68580,1,75,13,2,2.2324
11803,198901,78,161,PO2625,59.84058,-173.52342,68580,1,73,13,2,2.2324
11803,198901,78,161,PO2625,59.84058,-173.52342,68580,1,73,13,2,2.2324
11817,198901,78,175,O-27,59.67967,-174.45309,68580,1,60,13,2,1
11829,198901,78,187,T-30,61.3305,-176.96275,68580,1,74,13,2,4
11829,198901,78,187,T-30,61.3305,-176.96275,68580,1,76,13,2,4
11841,198901,78,199,P-28,60.01542,-175.21183,68580,1,62,13,2,2
11822,198901,78,180,U-27,61.67067,-174.98258,68580,1,71,13,2,1
11830,198901,78,188,T-29,61.3285,-176.28984,68580,1,68,13,2,15.5256
11819,198901,78,177,Q-27,60.31867,-174.7075,68580,1,74,13,2,10.8127
11819,198901,78,177,Q-27,60.31867,-174.7075,68580,1,74,13,2,10.8127
11829,198901,78,187,T-30,61.3305,-176.96275,68580,1,73,13,2,4
11821,198901,78,179,T-27,61.36075,-175.01167,68580,1,66,13,2,9.1111
11803,198901,78,161,PO2625,59.84058,-173.52342,68580,1,74,13,2,2.2324
11821,198901,78,179,T-27,61.36075,-175.01167,68580,1,73,13,2,9.1111
11817,198901,78,175,O-27,59.67967,-174.45309,68580,1,77,13,2,1
11821,198901,78,179,T-27,61.36075,-175.01167,68580,1,75,13,2,9.1111
11817,198901,78,175,O-27,59.67967,-174.45309,68580,1,59,13,2,1
11789,198901,78,147,G-23,56.999,-171.38375,68580,1,60,13,2,2.0551
11822,198901,78,180,U-27,61.67067,-174.98258,68580,1,70,13,2,1
11822,198901,78,180,U-27,61.67067,-174.98258,68580,1,73,13,2,1
11820,198901,78,178,S-27,61.06883,-174.9355,68580,1,70,13,2,4.8148
11826,198901,78,184,V-28,62.00275,-176.05717,68580,1,71,13,2,2
11826,198901,78,184,V-28,62.00275,-176.05717,68580,1,80,13,2,2
11818,198901,78,176,P-27,60.01934,-174.60342,68580,1,72,13,2,11.8228
11826,198901,78,184,V-28,62.00275,-176.05717,68580,1,70,13,2,12.9467
11826,198901,78,184,V-28,62.00275,-176.05717,68580,1,70,13,2,12.9467
11833,198901,78,191,R-30,60.66592,-176.8095,68580,1,52,13,2,3
11821,198901,78,179,T-27,61.36075,-175.01167,68580,1,72,13,2,9.1111
11824,198901,78,182,V-25,61.9925,-173.96234,68580,1,60,13,2,1
11820,198901,78,178,S-27,61.06883,-174.9355,68580,1,68,13,2,4.8148
11841,198901,78,199,P-28,60.01542,-175.21183,68580,1,56,13,2,2
11822,198901,78,180,U-27,61.67067,-174.98258,68580,1,75,13,2,1
11818,198901,78,176,P-27,60.01934,-174.60342,68580,1,71,13,2,11.8228
10031,198901,37,185,S-28,61.00242,-175.57242,68580,1,71,13,2,2.6348
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,75,13,2,7.1571
9977,198901,37,131,R-22,60.66733,-171.44425,68580,1,72,13,2,9.75
9989,198901,37,143,F-22,56.65275,-170.73075,68580,1,61,13,2,5.0426
11825,198901,78,183,V-27,61.99884,-175.18717,68580,1,74,13,2,1
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,79,13,2,7.1571
11841,198901,78,199,P-28,60.01542,-175.21183,68580,1,60,13,2,2
10032,198901,37,186,R-28,60.66917,-175.45783,68580,1,62,13,2,3.5426
9948,198901,37,102,J-18,58.00625,-168.43609,68580,1,85,14,2,2.4146
9933,198901,37,87,J-02,57.99775,-167.15508,68580,1,81,14,2,11.4167
9932,198901,37,86,I-02,57.66334,-167.1565,68580,1,79,14,2,2
9958,198901,37,112,D-18,56.00217,-168.22009,68580,1,68,14,2,1
9960,198901,37,114,F-20,56.68017,-169.49958,68580,1,65,14,2,1
9956,198901,37,110,F-18,56.65908,-168.28717,68580,1,68,14,2,1
9948,198901,37,102,J-18,58.00625,-168.43609,68580,1,81,14,2,2.4146
9948,198901,37,102,J-18,58.00625,-168.43609,68580,1,84,14,2,2.4146
10033,198901,37,187,Q-28,60.33117,-175.40508,68580,1,75,14,2,3.435
10031,198901,37,185,S-28,61.00242,-175.57242,68580,1,75,14,2,2.6348
10031,198901,37,185,S-28,61.00242,-175.57242,68580,1,69,14,2,2.6348
10031,198901,37,185,S-28,61.00242,-175.57242,68580,1,76,14,2,2.6348
10019,198901,37,173,N-26,59.33525,-173.79534,68580,1,75,14,2,1
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,81,14,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,80,14,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,81,14,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,77,14,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,83,14,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,79,14,2,7.1571
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,84,14,2,7.1571
10021,198901,37,175,T-26,61.34359,-174.21875,68580,1,69,14,2,6.1429
10022,198901,37,176,U-26,61.65775,-174.31467,68580,1,67,14,2,8.3158
11716,198901,78,74,G-03,57.00884,-166.46575,68580,1,64,14,2,1
11718,198901,78,76,I-03,57.68725,-166.50033,68580,1,80,14,2,7.1571
10036,198901,37,190,Q-31,60.33109,-177.36367,68580,1,67,14,2,1
9981,198901,37,135,N-22,59.33067,-171.17717,68580,1,82,14,2,10.4246
10031,198901,37,185,S-28,61.00242,-175.57242,68580,1,73,14,2,2.6348
10024,198901,37,178,U-28,61.66592,-175.76475,68580,1,82,14,2,2.5267
10024,198901,37,178,U-28,61.66592,-175.76475,68580,1,67,14,2,2.5267
10024,198901,37,178,U-28,61.66592,-175.76475,68580,1,80,14,2,2.5267
9933,198901,37,87,J-02,57.99775,-167.15508,68580,1,77,14,2,11.4167
9948,198901,37,102,J-18,58.00625,-168.43609,68580,1,86,14,2,2.4146
9981,198901,37,135,N-22,59.33067,-171.17717,68580,1,75,14,2,10.4246
9983,198901,37,137,L-22,58.64842,-171.08033,68580,1,80,14,2,4.0614
9947,198901,37,101,K-18,58.33792,-168.47967,68580,1,76,14,2,1
9947,198901,37,101,K-18,58.33792,-168.47967,68580,1,83,14,2,1
9933,198901,37,87,J-02,57.99775,-167.15508,68580,1,80,14,2,11.4167
11822,198901,78,180,U-27,61.67067,-174.98258,68580,1,76,14,2,1
11822,198901,78,180,U-27,61.67067,-174.98258,68580,1,74,14,2,1
